player_name,team,stat_type,line,platform,game_date,retrieved_at,line_category,standard_line
Jrue Holiday,POR,points,24.5,PrizePicks,2026-04-26,,,16.5
Stephon Castle,SAS,points,24.5,PrizePicks,2026-04-26,,,17.5
Stephon Castle,SAS,points_assists,24.5,PrizePicks,2026-04-26,,,24.5
Victor Wembanyama,SAS,points,24.5,PrizePicks,2026-04-26,,,27.5
De'Aaron Fox,SAS,points_assists,24.5,PrizePicks,2026-04-26,,,23.5
De'Aaron Fox,SAS,points_rebounds,24.5,PrizePicks,2026-04-26,,,22.0
De'Aaron Fox,SAS,points_rebounds_assists,24.5,PrizePicks,2026-04-26,,,27.5
Deni Avdija,POR,points_assists,24.5,PrizePicks,2026-04-26,,,29.5
Deni Avdija,POR,points_rebounds,24.5,PrizePicks,2026-04-26,,,30.5
Devin Vassell,SAS,points_assists,24.5,PrizePicks,2026-04-26,,,15.5
Devin Vassell,SAS,points_rebounds,24.5,PrizePicks,2026-04-26,,,17.0
Donovan Clingan,POR,points_rebounds,24.5,PrizePicks,2026-04-26,,,18.0
Jrue Holiday,POR,points_rebounds,24.5,PrizePicks,2026-04-26,,,22.5
Jrue Holiday,POR,points_rebounds_assists,24.5,PrizePicks,2026-04-26,,,27.5
Julian Champagnie,SAS,points_rebounds_assists,24.5,PrizePicks,2026-04-26,,,19.5
Scoot Henderson,POR,points_assists,24.5,PrizePicks,2026-04-26,,,17.5
Scoot Henderson,POR,points_rebounds,24.5,PrizePicks,2026-04-26,,,17.5
Stephon Castle,SAS,points_rebounds_assists,24.5,PrizePicks,2026-04-26,,,30.5
Victor Wembanyama,SAS,points_assists,24.5,PrizePicks,2026-04-26,,,30.5
Robert Williams,POR,points_rebounds,24.5,PrizePicks,2026-04-26,,,14.5
Toumani Camara,POR,points_rebounds,24.5,PrizePicks,2026-04-26,,,15.0
Deni Avdija,POR,points,23.5,PrizePicks,2026-04-26,,,22.0
Jrue Holiday,POR,points_assists,23.5,PrizePicks,2026-04-26,,,23.5
Stephon Castle,SAS,points_rebounds,23.5,PrizePicks,2026-04-26,,,23.5
De'Aaron Fox,SAS,points_assists,23.5,PrizePicks,2026-04-26,,,23.5
Stephon Castle,SAS,points_assists,23.5,PrizePicks,2026-04-26,,,24.5
Victor Wembanyama,SAS,points,23.5,PrizePicks,2026-04-26,,,27.5
Jrue Holiday,POR,points_rebounds,23.5,PrizePicks,2026-04-26,,,22.5
Scoot Henderson,POR,points_rebounds_assists,22.5,PrizePicks,2026-04-26,,,20.5
Devin Vassell,SAS,points_rebounds_assists,22.5,PrizePicks,2026-04-26,,,19.5
Jrue Holiday,POR,points_rebounds_assists,22.5,PrizePicks,2026-04-26,,,27.5
Donovan Clingan,POR,points_rebounds_assists,22.5,PrizePicks,2026-04-26,,,20.0
Dylan Harper,SAS,points_rebounds_assists,22.5,PrizePicks,2026-04-26,,,17.0
Toumani Camara,POR,points_rebounds_assists,22.5,PrizePicks,2026-04-26,,,18.25
De'Aaron Fox,SAS,points_rebounds_assists,22.5,PrizePicks,2026-04-26,,,27.5
Stephon Castle,SAS,points_rebounds,22.5,PrizePicks,2026-04-26,,,23.5
De'Aaron Fox,SAS,points_rebounds,22.5,PrizePicks,2026-04-26,,,22.0
Jrue Holiday,POR,points_rebounds,21.5,PrizePicks,2026-04-26,,,22.5
De'Aaron Fox,SAS,points_rebounds,21.5,PrizePicks,2026-04-26,,,22.0
De'Aaron Fox,SAS,points,21.5,PrizePicks,2026-04-26,,,17.5
Jrue Holiday,POR,points,21.5,PrizePicks,2026-04-26,,,16.5
Stephon Castle,SAS,points,21.5,PrizePicks,2026-04-26,,,17.5
De'Aaron Fox,SAS,points_assists,21.5,PrizePicks,2026-04-26,,,23.5
Jrue Holiday,POR,points_assists,21.5,PrizePicks,2026-04-26,,,23.5
Donovan Clingan,POR,points_rebounds,21.5,PrizePicks,2026-04-26,,,18.0
Scoot Henderson,POR,points_rebounds_assists,20.5,PrizePicks,2026-04-26,,,20.5
Deni Avdija,POR,points,20.5,PrizePicks,2026-04-26,,,22.0
Devin Vassell,SAS,points_rebounds,20.5,PrizePicks,2026-04-26,,,17.0
Stephon Castle,SAS,points_assists,20.5,PrizePicks,2026-04-26,,,24.5
Donovan Clingan,POR,points_rebounds_assists,20.0,PrizePicks,2026-04-26,,,20.0
Devin Vassell,SAS,points_rebounds_assists,19.5,PrizePicks,2026-04-26,,,19.5
De'Aaron Fox,SAS,points,19.5,PrizePicks,2026-04-26,,,17.5
Deni Avdija,POR,points,19.5,PrizePicks,2026-04-26,,,22.0
Devin Vassell,SAS,points,19.5,PrizePicks,2026-04-26,,,12.5
Jrue Holiday,POR,points,19.5,PrizePicks,2026-04-26,,,16.5
Scoot Henderson,POR,points,19.5,PrizePicks,2026-04-26,,,14.5
Stephon Castle,SAS,points,19.5,PrizePicks,2026-04-26,,,17.5
Scoot Henderson,POR,points_rebounds_assists,19.5,PrizePicks,2026-04-26,,,20.5
Dylan Harper,SAS,points_rebounds_assists,19.5,PrizePicks,2026-04-26,,,17.0
Toumani Camara,POR,points_rebounds_assists,19.5,PrizePicks,2026-04-26,,,18.25
De'Aaron Fox,SAS,points_assists,19.5,PrizePicks,2026-04-26,,,23.5
De'Aaron Fox,SAS,points_rebounds,19.5,PrizePicks,2026-04-26,,,22.0
Devin Vassell,SAS,points_assists,19.5,PrizePicks,2026-04-26,,,15.5
Devin Vassell,SAS,points_rebounds,19.5,PrizePicks,2026-04-26,,,17.0
Donovan Clingan,POR,points_rebounds,19.5,PrizePicks,2026-04-26,,,18.0
Dylan Harper,SAS,points_assists,19.5,PrizePicks,2026-04-26,,,13.5
Dylan Harper,SAS,points_rebounds,19.5,PrizePicks,2026-04-26,,,14.0
Jrue Holiday,POR,points_assists,19.5,PrizePicks,2026-04-26,,,23.5
Jrue Holiday,POR,points_rebounds,19.5,PrizePicks,2026-04-26,,,22.5
Julian Champagnie,SAS,points_rebounds,19.5,PrizePicks,2026-04-26,,,13.5
Julian Champagnie,SAS,points_rebounds_assists,19.5,PrizePicks,2026-04-26,,,19.5
Scoot Henderson,POR,points_assists,19.5,PrizePicks,2026-04-26,,,17.5
Scoot Henderson,POR,points_rebounds,19.5,PrizePicks,2026-04-26,,,17.5
Stephon Castle,SAS,points_assists,19.5,PrizePicks,2026-04-26,,,24.5
Stephon Castle,SAS,points_rebounds,19.5,PrizePicks,2026-04-26,,,23.5
Toumani Camara,POR,points_assists,19.5,PrizePicks,2026-04-26,,,11.5
Toumani Camara,POR,points_rebounds,19.5,PrizePicks,2026-04-26,,,15.0
Victor Wembanyama,SAS,fga,19.5,PrizePicks,2026-04-26,,,19.5
Victor Wembanyama,SAS,rebounds_assists,19.5,PrizePicks,2026-04-26,,,14.0
Robert Williams,POR,points_rebounds,19.5,PrizePicks,2026-04-26,,,14.5
Scoot Henderson,POR,points,18.5,PrizePicks,2026-04-26,,,14.5
Scoot Henderson,POR,points_rebounds_assists,18.5,PrizePicks,2026-04-26,,,20.5
Donovan Clingan,POR,points_rebounds_assists,18.5,PrizePicks,2026-04-26,,,20.0
Scoot Henderson,POR,points_rebounds,18.5,PrizePicks,2026-04-26,,,17.5
Scoot Henderson,POR,points_assists,18.5,PrizePicks,2026-04-26,,,17.5
Jerami Grant,POR,points_rebounds_assists,18.5,PrizePicks,2026-04-26,,,14.5
De'Aaron Fox,SAS,points_assists,18.5,PrizePicks,2026-04-26,,,23.5
Devin Vassell,SAS,points_assists,18.5,PrizePicks,2026-04-26,,,15.5
Robert Williams,POR,points_rebounds,18.5,PrizePicks,2026-04-26,,,14.5
Stephon Castle,SAS,points_rebounds,18.5,PrizePicks,2026-04-26,,,23.5
Donovan Clingan,POR,points_rebounds,18.0,PrizePicks,2026-04-26,,,18.0
Scoot Henderson,POR,points_rebounds,17.5,PrizePicks,2026-04-26,,,17.5
Stephon Castle,SAS,points,17.5,PrizePicks,2026-04-26,,,17.5
De'Aaron Fox,SAS,points,17.5,PrizePicks,2026-04-26,,,17.5
Scoot Henderson,POR,points_assists,17.5,PrizePicks,2026-04-26,,,17.5
Deni Avdija,POR,points,17.5,PrizePicks,2026-04-26,,,22.0
Jerami Grant,POR,points,17.5,PrizePicks,2026-04-26,,,9.5
Scoot Henderson,POR,points,17.5,PrizePicks,2026-04-26,,,14.5
Toumani Camara,POR,points,17.5,PrizePicks,2026-04-26,,,9.25
Devin Vassell,SAS,points,17.5,PrizePicks,2026-04-26,,,12.5
Dylan Harper,SAS,points,17.5,PrizePicks,2026-04-26,,,10.5
Deni Avdija,POR,rebounds_assists,17.5,PrizePicks,2026-04-26,,,13.5
Stephon Castle,SAS,rebounds_assists,17.5,PrizePicks,2026-04-26,,,12.5
Victor Wembanyama,SAS,rebounds_assists,17.5,PrizePicks,2026-04-26,,,14.0
Devin Vassell,SAS,points_rebounds_assists,17.5,PrizePicks,2026-04-26,,,19.5
Donovan Clingan,POR,points_rebounds_assists,17.5,PrizePicks,2026-04-26,,,20.0
De'Aaron Fox,SAS,points_rebounds,17.5,PrizePicks,2026-04-26,,,22.0
Dylan Harper,SAS,points_assists,17.5,PrizePicks,2026-04-26,,,13.5
Dylan Harper,SAS,points_rebounds,17.5,PrizePicks,2026-04-26,,,14.0
Jrue Holiday,POR,points_rebounds,17.5,PrizePicks,2026-04-26,,,22.5
Julian Champagnie,SAS,points_rebounds,17.5,PrizePicks,2026-04-26,,,13.5
Keldon Johnson,SAS,points_rebounds,17.5,PrizePicks,2026-04-26,,,12.5
Devin Vassell,SAS,points_rebounds,17.0,PrizePicks,2026-04-26,,,17.0
Dylan Harper,SAS,points_rebounds_assists,17.0,PrizePicks,2026-04-26,,,17.0
Toumani Camara,POR,points_rebounds_assists,17.0,PrizePicks,2026-04-26,,,18.25
Jrue Holiday,POR,points,16.5,PrizePicks,2026-04-26,,,16.5
Scoot Henderson,POR,points_rebounds_assists,16.5,PrizePicks,2026-04-26,,,20.5
Devin Vassell,SAS,points_rebounds_assists,16.5,PrizePicks,2026-04-26,,,19.5
Donovan Clingan,POR,points_rebounds_assists,16.5,PrizePicks,2026-04-26,,,20.0
Jrue Holiday,POR,fga,16.5,PrizePicks,2026-04-26,,,16.5
Robert Williams,POR,points_rebounds_assists,16.5,PrizePicks,2026-04-26,,,16.5
Stephon Castle,SAS,rebounds_assists,16.5,PrizePicks,2026-04-26,,,12.5
Donovan Clingan,POR,points_rebounds,16.5,PrizePicks,2026-04-26,,,18.0
Scoot Henderson,POR,points_assists,16.5,PrizePicks,2026-04-26,,,17.5
Scoot Henderson,POR,points_rebounds,16.5,PrizePicks,2026-04-26,,,17.5
Stephon Castle,SAS,points,16.5,PrizePicks,2026-04-26,,,17.5
Toumani Camara,POR,points_rebounds,16.5,PrizePicks,2026-04-26,,,15.0
Jerami Grant,POR,points_rebounds_assists,16.5,PrizePicks,2026-04-26,,,14.5
Dylan Harper,SAS,points_assists,16.5,PrizePicks,2026-04-26,,,13.5
Dylan Harper,SAS,points_rebounds,16.5,PrizePicks,2026-04-26,,,14.0
Julian Champagnie,SAS,points_rebounds,16.5,PrizePicks,2026-04-26,,,13.5
Keldon Johnson,SAS,points_rebounds,16.5,PrizePicks,2026-04-26,,,12.5
Devin Vassell,SAS,points_assists,15.5,PrizePicks,2026-04-26,,,15.5
Victor Wembanyama,SAS,rebounds,15.5,PrizePicks,2026-04-26,,,11.5
De'Aaron Fox,SAS,points,15.5,PrizePicks,2026-04-26,,,17.5
Deni Avdija,POR,fga,15.5,PrizePicks,2026-04-26,,,15.5
Deni Avdija,POR,rebounds_assists,15.5,PrizePicks,2026-04-26,,,13.5
Jrue Holiday,POR,points,15.5,PrizePicks,2026-04-26,,,16.5
Stephon Castle,SAS,points,15.5,PrizePicks,2026-04-26,,,17.5
Devin Vassell,SAS,points_rebounds,15.5,PrizePicks,2026-04-26,,,17.0
Dylan Harper,SAS,points_rebounds_assists,15.5,PrizePicks,2026-04-26,,,17.0
Scoot Henderson,POR,points_rebounds,15.5,PrizePicks,2026-04-26,,,17.5
Keldon Johnson,SAS,points_rebounds,15.5,PrizePicks,2026-04-26,,,12.5
Toumani Camara,POR,points_rebounds,15.0,PrizePicks,2026-04-26,,,15.0
Scoot Henderson,POR,points,14.5,PrizePicks,2026-04-26,,,14.5
Victor Wembanyama,SAS,rebounds_assists,14.5,PrizePicks,2026-04-26,,,14.0
De'Aaron Fox,SAS,points,14.5,PrizePicks,2026-04-26,,,17.5
Devin Vassell,SAS,points,14.5,PrizePicks,2026-04-26,,,12.5
Donovan Clingan,POR,points,14.5,PrizePicks,2026-04-26,,,8.5
Dylan Harper,SAS,points,14.5,PrizePicks,2026-04-26,,,10.5
Jerami Grant,POR,points,14.5,PrizePicks,2026-04-26,,,9.5
Jrue Holiday,POR,points,14.5,PrizePicks,2026-04-26,,,16.5
Julian Champagnie,SAS,points,14.5,PrizePicks,2026-04-26,,,8.0
Robert Williams,POR,points_rebounds,14.5,PrizePicks,2026-04-26,,,14.5
Stephon Castle,SAS,points,14.5,PrizePicks,2026-04-26,,,17.5
Toumani Camara,POR,points,14.5,PrizePicks,2026-04-26,,,9.25
Deni Avdija,POR,rebounds_assists,14.5,PrizePicks,2026-04-26,,,13.5
Devin Vassell,SAS,points_assists,14.5,PrizePicks,2026-04-26,,,15.5
Devin Vassell,SAS,points_rebounds,14.5,PrizePicks,2026-04-26,,,17.0
Devin Vassell,SAS,points_rebounds_assists,14.5,PrizePicks,2026-04-26,,,19.5
Donovan Clingan,POR,points_assists,14.5,PrizePicks,2026-04-26,,,10.5
Donovan Clingan,POR,points_rebounds,14.5,PrizePicks,2026-04-26,,,18.0
Donovan Clingan,POR,rebounds_assists,14.5,PrizePicks,2026-04-26,,,11.5
Dylan Harper,SAS,points_rebounds_assists,14.5,PrizePicks,2026-04-26,,,17.0
Jerami Grant,POR,points_rebounds_assists,14.5,PrizePicks,2026-04-26,,,14.5
Jrue Holiday,POR,rebounds_assists,14.5,PrizePicks,2026-04-26,,,10.5
Julian Champagnie,SAS,points_assists,14.5,PrizePicks,2026-04-26,,,12.0
Julian Champagnie,SAS,points_rebounds_assists,14.5,PrizePicks,2026-04-26,,,19.5
Keldon Johnson,SAS,points_rebounds_assists,14.5,PrizePicks,2026-04-26,,,14.5
Scoot Henderson,POR,points_assists,14.5,PrizePicks,2026-04-26,,,17.5
Scoot Henderson,POR,points_rebounds,14.5,PrizePicks,2026-04-26,,,17.5
Stephon Castle,SAS,rebounds_assists,14.5,PrizePicks,2026-04-26,,,12.5
Toumani Camara,POR,points_assists,14.5,PrizePicks,2026-04-26,,,11.5
Toumani Camara,POR,points_rebounds_assists,14.5,PrizePicks,2026-04-26,,,18.25
Luke Kornet,SAS,points_rebounds,14.5,PrizePicks,2026-04-26,,,9.5
De'Aaron Fox,SAS,fga,14.5,PrizePicks,2026-04-26,,,14.5
Shaedon Sharpe,POR,points_rebounds,14.5,PrizePicks,2026-04-26,,,11.0
Dylan Harper,SAS,points_rebounds,14.0,PrizePicks,2026-04-26,,,14.0
Donovan Clingan,POR,rebounds,13.5,PrizePicks,2026-04-26,,,9.0
Julian Champagnie,SAS,points_rebounds,13.5,PrizePicks,2026-04-26,,,13.5
Victor Wembanyama,SAS,rebounds,13.5,PrizePicks,2026-04-26,,,11.5
Dylan Harper,SAS,points_assists,13.5,PrizePicks,2026-04-26,,,13.5
Deni Avdija,POR,rebounds_assists,13.5,PrizePicks,2026-04-26,,,13.5
Dylan Harper,SAS,points_rebounds_assists,13.5,PrizePicks,2026-04-26,,,17.0
Toumani Camara,POR,points_rebounds_assists,13.5,PrizePicks,2026-04-26,,,18.25
Victor Wembanyama,SAS,rebounds_assists,13.5,PrizePicks,2026-04-26,,,14.0
Devin Vassell,SAS,points_assists,13.5,PrizePicks,2026-04-26,,,15.5
Scoot Henderson,POR,points,13.5,PrizePicks,2026-04-26,,,14.5
Toumani Camara,POR,points_rebounds,13.5,PrizePicks,2026-04-26,,,15.0
Donovan Clingan,POR,rebounds_assists,13.5,PrizePicks,2026-04-26,,,11.5
Donovan Clingan,POR,points_rebounds,13.5,PrizePicks,2026-04-26,,,18.0
Scoot Henderson,POR,points_assists,13.5,PrizePicks,2026-04-26,,,17.5
Shaedon Sharpe,POR,points_rebounds,13.5,PrizePicks,2026-04-26,,,11.0
Stephon Castle,SAS,rebounds_assists,12.5,PrizePicks,2026-04-26,,,12.5
Devin Vassell,SAS,points,12.5,PrizePicks,2026-04-26,,,12.5
Victor Wembanyama,SAS,rebounds,12.5,PrizePicks,2026-04-26,,,11.5
De'Aaron Fox,SAS,rebounds_assists,12.5,PrizePicks,2026-04-26,,,10.0
Jrue Holiday,POR,rebounds_assists,12.5,PrizePicks,2026-04-26,,,10.5
Keldon Johnson,SAS,points_rebounds,12.5,PrizePicks,2026-04-26,,,12.5
Scoot Henderson,POR,points,12.5,PrizePicks,2026-04-26,,,14.5
Deni Avdija,POR,rebounds_assists,12.5,PrizePicks,2026-04-26,,,13.5
Dylan Harper,SAS,points_assists,12.5,PrizePicks,2026-04-26,,,13.5
Dylan Harper,SAS,points_rebounds,12.5,PrizePicks,2026-04-26,,,14.0
Julian Champagnie,SAS,points_rebounds,12.5,PrizePicks,2026-04-26,,,13.5
Keldon Johnson,SAS,points,12.5,PrizePicks,2026-04-26,,,8.5
Victor Wembanyama,SAS,rebounds_assists,12.5,PrizePicks,2026-04-26,,,14.0
Jerami Grant,POR,points_rebounds,12.5,PrizePicks,2026-04-26,,,12.5
Jerami Grant,POR,points_rebounds_assists,12.5,PrizePicks,2026-04-26,,,14.5
Shaedon Sharpe,POR,points,12.5,PrizePicks,2026-04-26,,,8.5
Shaedon Sharpe,POR,points_rebounds,12.5,PrizePicks,2026-04-26,,,11.0
Toumani Camara,POR,points_rebounds,12.5,PrizePicks,2026-04-26,,,15.0
Donovan Clingan,POR,rebounds,11.5,PrizePicks,2026-04-26,,,9.0
Victor Wembanyama,SAS,rebounds,11.5,PrizePicks,2026-04-26,,,11.5
Donovan Clingan,POR,points,11.5,PrizePicks,2026-04-26,,,8.5
Jerami Grant,POR,points,11.5,PrizePicks,2026-04-26,,,9.5
Jrue Holiday,POR,points,11.5,PrizePicks,2026-04-26,,,16.5
Robert Williams,POR,rebounds,11.5,PrizePicks,2026-04-26,,,7.0
Scoot Henderson,POR,points,11.5,PrizePicks,2026-04-26,,,14.5
Devin Vassell,SAS,points,11.5,PrizePicks,2026-04-26,,,12.5
Dylan Harper,SAS,points,11.5,PrizePicks,2026-04-26,,,10.5
Julian Champagnie,SAS,points,11.5,PrizePicks,2026-04-26,,,8.0
De'Aaron Fox,SAS,rebounds_assists,11.5,PrizePicks,2026-04-26,,,10.0
Deni Avdija,POR,rebounds_assists,11.5,PrizePicks,2026-04-26,,,13.5
Jrue Holiday,POR,rebounds_assists,11.5,PrizePicks,2026-04-26,,,10.5
Stephon Castle,SAS,rebounds_assists,11.5,PrizePicks,2026-04-26,,,12.5
Toumani Camara,POR,points_assists,11.5,PrizePicks,2026-04-26,,,11.5
Victor Wembanyama,SAS,rebounds_assists,11.5,PrizePicks,2026-04-26,,,14.0
Donovan Clingan,POR,points_assists,11.5,PrizePicks,2026-04-26,,,10.5
Keldon Johnson,SAS,points,11.5,PrizePicks,2026-04-26,,,8.5
Devin Vassell,SAS,points_assists,11.5,PrizePicks,2026-04-26,,,15.5
Dylan Harper,SAS,points_assists,11.5,PrizePicks,2026-04-26,,,13.5
Dylan Harper,SAS,points_rebounds,11.5,PrizePicks,2026-04-26,,,14.0
Julian Champagnie,SAS,points_rebounds,11.5,PrizePicks,2026-04-26,,,13.5
Luke Kornet,SAS,points_rebounds,11.5,PrizePicks,2026-04-26,,,9.5
Robert Williams,POR,points_rebounds,11.5,PrizePicks,2026-04-26,,,14.5
Toumani Camara,POR,points_rebounds,11.5,PrizePicks,2026-04-26,,,15.0
Robert Williams,POR,points,11.5,PrizePicks,2026-04-26,,,7.75
Donovan Clingan,POR,rebounds_assists,11.5,PrizePicks,2026-04-26,,,11.5
Robert Williams,POR,rebounds_assists,11.5,PrizePicks,2026-04-26,,,10.0
Jerami Grant,POR,points_rebounds_assists,11.5,PrizePicks,2026-04-26,,,14.5
De'Aaron Fox,SAS,points,11.5,PrizePicks,2026-04-26,,,17.5
Devin Vassell,SAS,points_rebounds,11.5,PrizePicks,2026-04-26,,,17.0
Shaedon Sharpe,POR,points,11.5,PrizePicks,2026-04-26,,,8.5
Donovan Clingan,POR,rebounds_assists,11.0,PrizePicks,2026-04-26,,,11.5
Shaedon Sharpe,POR,points_rebounds,11.0,PrizePicks,2026-04-26,,,11.0
Jrue Holiday,POR,rebounds_assists,10.5,PrizePicks,2026-04-26,,,10.5
Donovan Clingan,POR,points_assists,10.5,PrizePicks,2026-04-26,,,10.5
Dylan Harper,SAS,points,10.5,PrizePicks,2026-04-26,,,10.5
Victor Wembanyama,SAS,rebounds,10.5,PrizePicks,2026-04-26,,,11.5
De'Aaron Fox,SAS,rebounds_assists,10.5,PrizePicks,2026-04-26,,,10.0
Devin Vassell,SAS,points,10.5,PrizePicks,2026-04-26,,,12.5
Stephon Castle,SAS,rebounds_assists,10.5,PrizePicks,2026-04-26,,,12.5
Keldon Johnson,SAS,points,10.5,PrizePicks,2026-04-26,,,8.5
Toumani Camara,POR,points_assists,10.5,PrizePicks,2026-04-26,,,11.5
Robert Williams,POR,rebounds_assists,10.5,PrizePicks,2026-04-26,,,10.0
Luke Kornet,SAS,points_rebounds_assists,10.5,PrizePicks,2026-04-26,,,10.5
Deni Avdija,POR,rebounds_assists,10.5,PrizePicks,2026-04-26,,,13.5
Robert Williams,POR,points_rebounds,10.5,PrizePicks,2026-04-26,,,14.5
Shaedon Sharpe,POR,points,10.5,PrizePicks,2026-04-26,,,8.5
Toumani Camara,POR,points,10.0,PrizePicks,2026-04-26,,,9.25
De'Aaron Fox,SAS,rebounds_assists,9.5,PrizePicks,2026-04-26,,,10.0
Deni Avdija,POR,assists,9.5,PrizePicks,2026-04-26,,,6.5
Donovan Clingan,POR,rebounds,9.5,PrizePicks,2026-04-26,,,9.0
Jrue Holiday,POR,assists,9.5,PrizePicks,2026-04-26,,,7.5
Stephon Castle,SAS,assists,9.5,PrizePicks,2026-04-26,,,7.0
Deni Avdija,POR,rebounds,9.5,PrizePicks,2026-04-26,,,7.0
Devin Vassell,SAS,points,9.5,PrizePicks,2026-04-26,,,12.5
Donovan Clingan,POR,points,9.5,PrizePicks,2026-04-26,,,8.5
Dylan Harper,SAS,points,9.5,PrizePicks,2026-04-26,,,10.5
Jerami Grant,POR,points,9.5,PrizePicks,2026-04-26,,,9.5
Luke Kornet,SAS,points,9.5,PrizePicks,2026-04-26,,,5.5
Robert Williams,POR,points,9.5,PrizePicks,2026-04-26,,,7.75
Stephon Castle,SAS,rebounds,9.5,PrizePicks,2026-04-26,,,6.5
Victor Wembanyama,SAS,rebounds,9.5,PrizePicks,2026-04-26,,,11.5
Robert Williams,POR,rebounds,9.5,PrizePicks,2026-04-26,,,7.0
Devin Vassell,SAS,rebounds_assists,9.5,PrizePicks,2026-04-26,,,7.0
Donovan Clingan,POR,points_assists,9.5,PrizePicks,2026-04-26,,,10.5
Donovan Clingan,POR,rebounds_assists,9.5,PrizePicks,2026-04-26,,,11.5
Dylan Harper,SAS,points_assists,9.5,PrizePicks,2026-04-26,,,13.5
Dylan Harper,SAS,points_rebounds,9.5,PrizePicks,2026-04-26,,,14.0
Jrue Holiday,POR,rebounds_assists,9.5,PrizePicks,2026-04-26,,,10.5
Julian Champagnie,SAS,points_assists,9.5,PrizePicks,2026-04-26,,,12.0
Julian Champagnie,SAS,points_rebounds,9.5,PrizePicks,2026-04-26,,,13.5
Julian Champagnie,SAS,rebounds_assists,9.5,PrizePicks,2026-04-26,,,7.5
Stephon Castle,SAS,rebounds_assists,9.5,PrizePicks,2026-04-26,,,12.5
Toumani Camara,POR,points_assists,9.5,PrizePicks,2026-04-26,,,11.5
Toumani Camara,POR,rebounds_assists,9.5,PrizePicks,2026-04-26,,,8.0
Victor Wembanyama,SAS,fgm,9.5,PrizePicks,2026-04-26,,,9.5
Luke Kornet,SAS,points_rebounds,9.5,PrizePicks,2026-04-26,,,9.5
Robert Williams,POR,rebounds_assists,9.5,PrizePicks,2026-04-26,,,10.0
Robert Williams,POR,points_rebounds,9.5,PrizePicks,2026-04-26,,,14.5
Keldon Johnson,SAS,points_rebounds,9.5,PrizePicks,2026-04-26,,,12.5
Julian Champagnie,SAS,points,8.5,PrizePicks,2026-04-26,,,8.0
Donovan Clingan,POR,points,8.5,PrizePicks,2026-04-26,,,8.5
Luke Kornet,SAS,points_rebounds,8.5,PrizePicks,2026-04-26,,,9.5
Stephon Castle,SAS,assists,8.5,PrizePicks,2026-04-26,,,7.0
Victor Wembanyama,SAS,rebounds,8.5,PrizePicks,2026-04-26,,,11.5
De'Aaron Fox,SAS,assists,8.5,PrizePicks,2026-04-26,,,6.5
Deni Avdija,POR,rebounds,8.5,PrizePicks,2026-04-26,,,7.0
Jrue Holiday,POR,assists,8.5,PrizePicks,2026-04-26,,,7.5
De'Aaron Fox,SAS,rebounds_assists,8.5,PrizePicks,2026-04-26,,,10.0
Deni Avdija,POR,fta,8.5,PrizePicks,2026-04-26,,,8.5
Donovan Clingan,POR,rebounds,8.5,PrizePicks,2026-04-26,,,9.0
Dylan Harper,SAS,points,8.5,PrizePicks,2026-04-26,,,10.5
Dylan Harper,SAS,rebounds_assists,8.5,PrizePicks,2026-04-26,,,6.5
Jerami Grant,POR,fga,8.5,PrizePicks,2026-04-26,,,8.5
Jerami Grant,POR,points,8.5,PrizePicks,2026-04-26,,,9.5
Jrue Holiday,POR,rebounds_assists,8.5,PrizePicks,2026-04-26,,,10.5
Keldon Johnson,SAS,points,8.5,PrizePicks,2026-04-26,,,8.5
Toumani Camara,POR,fga,8.5,PrizePicks,2026-04-26,,,8.5
Toumani Camara,POR,points,8.5,PrizePicks,2026-04-26,,,9.25
Toumani Camara,POR,rebounds_assists,8.5,PrizePicks,2026-04-26,,,8.0
Robert Williams,POR,points,8.5,PrizePicks,2026-04-26,,,7.75
Devin Vassell,SAS,rebounds_assists,8.5,PrizePicks,2026-04-26,,,7.0
Julian Champagnie,SAS,rebounds_assists,8.5,PrizePicks,2026-04-26,,,7.5
Keldon Johnson,SAS,rebounds_assists,8.5,PrizePicks,2026-04-26,,,6.5
Shaedon Sharpe,POR,points,8.5,PrizePicks,2026-04-26,,,8.5
Keldon Johnson,SAS,points_rebounds,8.5,PrizePicks,2026-04-26,,,12.5
Shaedon Sharpe,POR,points_rebounds,8.5,PrizePicks,2026-04-26,,,11.0
De'Aaron Fox,SAS,assists,7.5,PrizePicks,2026-04-26,,,6.5
Deni Avdija,POR,assists,7.5,PrizePicks,2026-04-26,,,6.5
Jrue Holiday,POR,assists,7.5,PrizePicks,2026-04-26,,,7.5
Stephon Castle,SAS,assists,7.5,PrizePicks,2026-04-26,,,7.0
Deni Avdija,POR,rebounds,7.5,PrizePicks,2026-04-26,,,7.0
Donovan Clingan,POR,points,7.5,PrizePicks,2026-04-26,,,8.5
Donovan Clingan,POR,rebounds,7.5,PrizePicks,2026-04-26,,,9.0
Jerami Grant,POR,points,7.5,PrizePicks,2026-04-26,,,9.5
Jrue Holiday,POR,rebounds,7.5,PrizePicks,2026-04-26,,,4.5
Julian Champagnie,SAS,rebounds,7.5,PrizePicks,2026-04-26,,,5.5
Stephon Castle,SAS,rebounds,7.5,PrizePicks,2026-04-26,,,6.5
Toumani Camara,POR,points,7.5,PrizePicks,2026-04-26,,,9.25
Dylan Harper,SAS,points,7.5,PrizePicks,2026-04-26,,,10.5
Julian Champagnie,SAS,points,7.5,PrizePicks,2026-04-26,,,8.0
